,Name,City,State,Zip,Type Detailed*,Current Guaranteed Minimum,Average Daily Population,current_as_of
1963,St. Clair County Jail,Port Huron,MI,48060,IGSA,,67,2024-04-15
1964,Stewart Detention Center,Lumpkin,GA,31815,DIGSA,"1,600",1526,2024-04-15
1965,Strafford County Corrections,Dover,NH,3820,IGSA,,80,2024-04-15
1966,Sweetwater County Jail,Rock Springs,WY,82901,USMS IGA,,1,2024-01-22
1967,T DON HUTTO DETENTION CENTER,TAYLOR,TX,76574,CDF,461,440,2025-11-10
1968,T DON HUTTO RESIDENTIAL CENTER,TAYLOR,TX,76574,FAMILY,461,70,2021-05-28
1969,T Don Hutto Detention Center,Taylor,TX,76574,DIGSA,461,427,2024-04-15
1970,T. DON HUTTO DETENTION CENTER,TAYLOR,TX,76574,DIGSA,461,383,2023-09-18
1971,TACOMA ICE PROCESSING CENTER (NORTHWEST DET CTR),TACOMA,WA,98421,CDF,"1,181",728,2024-09-03
1972,TALLADEGA FEDERAL CORRECTIONAL INSTITUTE,TALLADEGA,AL,35160,BOP,,0,2021-01-07
1973,TALLAHASSEE HOLD ROOM,TALLAHASSEE,FL,32303,HOLD,,0,2021-01-07
1974,TALLAHATCHIE CO CORR FACILITY,TUTWILER,MS,38963,USMS IGA,,0,2021-01-07
1975,TAMPA BAY ACADEMY,RIVERVIEW,FL,33569,ORR,,0,2021-01-07
1976,TAMPA HOLD ROOM,TAMPA,FL,33619,HOLD,,0,2021-01-07
1977,TANGIPAHOA PARISH JAIL,AMITE,LA,70422,IGSA,,0,2021-01-07
1978,TARRANT COUNTY JAIL,FT. WORTH,TX,76196,IGSA,,0,2021-01-07
1979,TAUNTON STATE HOSPITAL,TAUNTON,MA,2780,HOSPITAL,,0,2021-01-07
1980,TAYLOR COUNTY ADULT DETENTION FACILITY,ABILENE,TX,79602,IGSA,,0,2021-01-07
1981,TAYLOR COUNTY COURTHOUSE,BEDFORD,IA,50833,IGSA,,0,2021-01-07
1982,"TAYLOR POLICE DEPARTMENT (TAYLOR, MICHIGAN)",TAYLOR,MI,48180,IGSA,,0,2021-01-07
1983,TDC-DOMINGUEZ UNIT,SAN ANTONIO,TX,78252,IGSA,,0,2021-01-07
1984,TDC/WOMENS,GATESVILLE,TX,76528,IGSA,,0,2021-01-07
1985,TEHAMA COUNTY JAIL,RED BLUFF,CA,96080,IGSA,,0,2021-01-07
1986,TELLER COUNTY JAIL,DIVIDE,CO,80814,IGSA,,1,2023-11-13
1987,TEMPLE MEDICAL,LOS ANGELES,CA,90012,HOSPITAL,,0,2021-01-07
1988,TENSAS PARISH DETENTION CENTER,WATERPROOF,LA,71375,IGSA,,0,2021-01-07
1989,TERRE HAUTE USP,TERRE HAUTE,IN,47808,BOP,,0,2021-01-07
1990,TETON COUNTY JAIL (WYOMING),JACKSON,WY,82716,USMS IGA,,0,2021-01-07
1991,TEWKSBURY STATE HOSPITAL,TEWKSBURY,MA,1876,HOSPITAL,,0,2021-01-07
1992,TEX HEALTH HUGULEY HOSP,BURLESON,TX,76028,Other,,0,2021-10-28
1993,TEXARKANA ARKANSAS POLICE DEPARTMENT,TEXARKANA,AR,71854,IGSA,,0,2021-01-07
1994,TEXARKANA FEDERAL CORRECTIONAL INSTITUTE,TEXARKANA,TX,75505,BOP,,0,2021-01-07
1995,TEXARKANA HOLDROOM,TEXARKANA,AR,71854,HOLD,,0,2021-01-07
1996,THE BRIDGE (YOUTH ALTERNATIVE),SAN ANTONIO,TX,78213,JUVENILE,,0,2021-01-07
1997,THE CHILDREN'S HOME (TAMPA),TAMPA,FL,33615,ORR,,0,2021-01-07
1998,"THE VILLAGES, INC",TOPEKA,KS,66615,ORR,,15,2021-01-07
1999,THEO LACY FACILITY,ORANGE,CA,92868,IGSA,,0,2021-01-07
2000,THOMAS COUNTY JAIL,COLBY,KS,67701,IGSA,,0,2021-01-07
2001,THOMAS HAVINS SA (TH/82),BROWNWOOD,TX,76801,IGSA,,0,2021-01-07
2002,THOP SIERRA CAMPUS ELP,EL PASO,TX,79902,Other,,0,2021-07-22
2003,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTE,"THREE RIVERS,",TX,78071,BOP,,0,2021-01-07
2004,THURSTON COUNTY CORRECTIONAL CENTER,OLYMPIA,WA,98502,IGSA,,0,2021-01-07
2005,THURSTON COUNTY JAIL,PENDER,NE,68047,IGSA,,0,2021-01-07
2006,TILLAMOOK COUNTY JAIL,TILLAMOOK,OR,97141,IGSA,,0,2021-01-07
2007,TIMBER RIDGE SCHOOL,CROSS JUNCTION,VA,22625,Other,,1,2022-12-27
2008,TIOGA COUNTY JAIL,OWEGO,NY,13827,IGSA,,0,2021-01-07
2009,TITUS COUNTY JAIL,MT. PLEASANT,TX,75455,USMS IGA,,0,2023-02-06
2010,TOM GREEN COUNTY JAIL,SAN ANGELO,TX,76903,USMS IGA,,0,2022-07-11
2011,TONY ESTRADA LAW ENFORCEMENT CENTER,NOGALES,AZ,85621,IGSA,,0,2021-01-07
2012,TOOELE COUNTY JAIL,TOOELE,UT,84074,USMS IGA,,9,2025-11-10
2013,TOOLE COUNTY DETENTION FACILITY,SHELBY,MT,59474,IGSA,,0,2021-01-07
2014,TORNILLO ADULT HOLD ROOM,TORNILLO,TX,79853,HOLD,,0,2021-01-07
2015,TORNILLO-GUADALUPE POE,TORNILLO,TX,79853,Other,,0,2021-01-07
2016,TORRANCE COUNTY DETENTION FACILITY,ESTANCIA,NM,87016,IGSA,505,346,2023-10-10
2017,"TORRANCE/ESTANCIA, NM",ESTANCIA,NM,87016,IGSA,505,483,2025-11-10
2018,TRAIL COUNTY JAIL,HILLSBORO,ND,58045,IGSA,,0,2021-01-07
2019,TRAVELER'S INN - PHOENIX,PHOENIX,AZ,85043,Other,,0,2021-01-07
2020,TRAVIS CITY JAIL,AUSTIN,TX,78701,IGSA,,0,2021-01-07
2021,TRENTON CITY JAIL,TRENTON,MI,48183,IGSA,,0,2021-01-07
2022,TRI-COUNTY DETENTION CENTER,ULLIN,IL,62992,IGSA,,0,2021-01-07
2023,TRUMBULL COUNTY JAIL,WARREN,OH,44483,IGSA,,0,2021-01-07
2024,TRUSTED ADULT KARNES FSC,San Antonio,TX,78118,TAP-ICE,,0,2022-09-19
2025,TRUSTED ADULT SOUTH TEX DILLEY FSC,DILLEY,TX,78017,Other,,2,2023-10-10
2026,TUCSON FEDERAL CORRECTIONAL INSTITUTE,TUCSON,AZ,85706,BOP,,0,2021-01-07
2027,TUCSON INS HOLD ROOM,TUCSON,AZ,85706,HOLD,,0,2021-01-07
2028,TULSA COUNTY JAIL (DAVID L. MOSS JUSTICE CTR),TULSA,OK,74103,IGSA,,59,2025-11-10
2029,TULSA HOLD ROOM,TULSA,OK,74128,HOLD,,0,2021-01-07
2030,TUMBLEWEED - DESERT COVE,PHOENIX,AZ,85020,ORR,,0,2021-01-07
2031,TUMBLEWEED - MOUNTAIN VIEW,PHOENIX,AZ,85021,ORR,,0,2021-01-07
2032,TUMBLEWEED CASA DE SUENOS-WILLETTA,PHOENIX,AZ,85004,ORR,,0,2021-01-07
2033,TURNER GUILFORD KNIGHT (TGK) JAIL,MIAMI,FL,33166,IGSA,,7,2025-11-10
2034,TUSCARAWAS COUNTY JAIL,NPHILADELPHIA,OH,44663,IGSA,,0,2021-01-07
2035,TWIN FALLS COUNTY ADULT DETENTION FACILITY,TWIN FALLS,ID,83301,IGSA,,0,2021-01-07
2036,TWIN FALLS HOLD ROOM,TWIN FALLS,ID,83301,HOLD,,0,2021-01-07
2037,TWO BRIDGES REGIONAL JAIL,WISCASSET,ME,4578,USMS IGA,,10,2025-11-10
2038,TX HEALTH METH HOSP HEB,BEDFORD,TX,76022,Other,,0,2021-01-07
2039,Tacoma ICE Processing Center (Northwest DET CTR),Tacoma,WA,98421,CDF,"1,181",740,2024-02-20
2040,Tacoma ICE Processing Center (Northwest Det Ctr),Tacoma,WA,98421,CDF,"1,181",770,2024-04-15
2041,Tacoma Ice Processing Center (northwest Det Ctr),Tacoma,WA,98421,CDF,"1,181",720,2024-02-05
2042,Teller County Jail,Divide,CO,80814,IGSA,,11,2023-12-26
2043,Titus County Jail,Mt. Pleasant,TX,75455,USMS IGA,,0,2024-01-22
2044,"Torrance/Estancia, NM",Estancia,NM,87016,IGSA,505,362,2024-04-15
2045,"Torrance/estancia, Nm",Estancia,NM,87016,IGSA,505,380,2024-02-05
2046,Total,,,,,"37,908",61416,2025-11-10
2047,Tulsa County Jail (David L. Moss Justice CTR),Tulsa,OK,74103,IGSA,,3,2024-02-20
2048,Tulsa County Jail (David L. Moss Justice Ctr),Tulsa,OK,74103,IGSA,,4,2024-04-15
2049,Tulsa County Jail (david L. Moss Justice Ctr),Tulsa,OK,74103,IGSA,,3,2024-02-05
2050,"U.S. IMMIGRATION, DETROIT",DETROIT,MI,48207,HOLD,,0,2021-01-07
2051,UCSSB CATHOLIC CHARITIES DALLAS,FORT WORTH,TX,76115,ORR,,0,2021-01-07
2052,UINTA COUNTY JAIL,EVANSTON,WY,82930,IGSA,,16,2025-11-10
2053,UINTAH COUNTY JAIL,VERNAL,UT,84078,IGSA,,0,2021-01-07
2054,ULSTER CORRECTIONAL FACILITY,NAPANOCH,NY,12458,Other,,0,2021-01-07
2055,ULSTER COUNTY JAIL KINGSTON,KINGSTON,NY,12401,IGSA,,0,2021-01-07
2056,UMATILLA COUNTY JAIL,PENDLETON,OR,97801,IGSA,,0,2021-01-07
2057,UNALASKA CITY JAIL,UNALASKA,AK,99685,IGSA,,0,2021-01-07
2058,UNION COUNTY DETENTION CENTER,CLAYTON,NM,88415,IGSA,,0,2021-01-07
2059,UNION COUNTY JAIL,CRESTON,IA,50801,IGSA,,0,2021-01-07
2060,UNION COUNTY JAIL,ELK POINT,SD,57025,USMS IGA,,0,2021-12-13
2061,UNION COUNTY JUVENILE DETENTION CENTER,LINDEN,NJ,7036,ORR,,0,2021-01-07
2062,UNITED METHODIST HOME FOR CHILDREN,MECHANICBURG,PA,17050,ORR,,1,2021-01-07
2063,UNIVERSITY MED CENTER OF EL PASO,EL PASO,TX,79905,HOSPITAL,,0,2021-01-07
2064,UNIVERSITY OF MIAMI HOSPITAL,MIAMI,FL,33136,HOSPITAL,,0,2021-01-07
2065,UPBRING FOSTER,EL PASO,TX,79925,ORR,,35,2021-01-07
2066,UPBRING/BOKENKAMP TFC,CORPUS CHRISTI,TX,78415,ORR,,29,2021-01-07
2067,UPSHUR COUNTY JAIL,GILMER,TX,75644,IGSA,,0,2021-01-07
2068,UPSTATE UNIVERSITY HOSPITAL,SYRACUSE,NY,13210,HOSPITAL,,0,2021-01-07
2069,URBAN STRATEGIES - FMD,OKEECHOBEE,FL,34972,ORR,,0,2021-01-07
2070,URBAN STRATEGIES - IGLESIA DE DIOS,TAMPA,FL,33614,ORR,,5,2021-01-07
2071,URBAN STRATEGIES IGNITE GAINESVILLE,GAINESVILLE,FL,32601,ORR,,2,2021-01-07
2072,URBAN STRATEGIES PAZ NAZ,PASADENA,CA,91750,ORR,,0,2021-01-07
2073,URBAN STRATEGIES TAVARES CHURCH,EUSTIS,FL,32726,ORR,,0,2021-01-07
2074,URBAN STRATG REF HOUSTON,HOUSTON,TX,77007,ORR,,0,2021-01-07
2075,US INS/DETENTION & DEPORTATION,BLOOMINGTON,MN,55425,HOLD,,0,2021-01-07
2076,US MARSHALS (COLORADO),DENVER,CO,80294,USMS IGA,,0,2021-01-07
2077,US MARSHALS (MARYLAND),BALTIMORE,MD,21201,IGSA,,0,2021-01-07
2078,US MARSHALS (OREGON),PORTLAND,OR,97204,USMS IGA,,0,2021-01-07
2079,"US MARSHALS (SOUTH DISTRICT, TEXAS)",MCALLEN,TX,78501,USMS IGA,,0,2021-01-07
2080,US MARSHALS (WEST TENNESSEE DISTRICT),MEMPHIS,TN,38103,BOP,,0,2021-01-07
2081,"US MARSHALS (WESTERN DISTRICT, TEXAS)",SAN ANTONIO,TX,78206,USMS IGA,,0,2021-01-07
2082,US MARSHALS DISTRICT,MIAMI,FL,33128,USMS IGA,,0,2021-01-07
2083,US MARSHALS MIDDLE DISTRICT,GREENSBORO,NC,27401,IGSA,,0,2021-01-07
2084,"US MARSHALS, S. DISTRICT, MS",JACKSON,MS,39201,USMS IGA,,0,2023-04-11
2085,"US MARSHALS, VERMONT",BURLINGTON,VT,5401,USMS IGA,,0,2021-01-07
2086,"US MARSHALS, W.D. L.A.",SHREVEPORT,LA,71101,USMS IGA,,0,2021-01-07
2087,US PENITENTIARY TUCSON,TUCSON,AZ,85706,BOP,,0,2021-01-07
2088,USCOM RFUG-IMM RINCON DS,LAKE WORTH,FL,33463,ORR,,10,2021-01-07
2089,USP CANAAN,WAYMART,PA,18472,BOP,,0,2021-01-07
2090,UTAH COUNTY JAIL,SPANISH FORK,UT,84660,IGSA,,0,2021-01-07
2091,VAL VERDE CORRECTIONAL FACILITY,DEL RIO,TX,78840,USMS IGA,,4,2025-11-10
2092,VAL VERDE COUNTY JUVENILE,DEL RIO,TX,78840,JUVENILE,,0,2021-01-07
2093,VAL VERDE EMERGENCY SHELTER,DEL RIO,TX,78840,ORR,,0,2021-01-07
2094,VALLEY BAPTIST HOSPITAL,HARLINGEN,TX,78550,HOSPITAL,,1,2021-01-07
2095,VAN BUREN COUNTY JAIL (MICHIGAN),KALAMAZOO,MI,49079,IGSA,,0,2021-01-07
2096,VAN BUREN TOWNSHIP POLICE DEPARTMENT,BELLEVILLE,MI,48111,IGSA,,0,2021-01-07
2097,VAN CISE SIMONET DETENTION CENTER,DENVER,CO,80202,IGSA,,0,2021-01-07
2098,VARICK STREET DETENTION CENTER,NEW YORK,NY,10014,HOLD,,0,2021-01-07
2099,VEGA ALTA DETENTION,VEGA ALTA,PR,692,IGSA,,0,2021-01-07
2100,VENTURA COUNTY JAIL,VENTURA,CA,93009,USMS IGA,,0,2021-01-07
2101,VENTURA CUSTODY CASE,CAMARRILLO,CA,93010,HOLD,,0,2021-01-07
2102,VENTURA NAVAL BASE,OXNARD,CA,93042,ORR,,0,2021-01-07
2103,VERMILLION PARISH JAIL,ABBEVILLE,LA,70511,Other,,0,2021-01-07
2104,VICTOR VALLEY GLOBAL MED CENTER,VICTORVILLE,CA,92395,HOSPITAL,,2,2021-01-07
2105,VICTORIA COUNTY JAIL,VICTORIA,TX,77901,USMS IGA,,14,2025-11-10
2106,VIRGINIA BEACH,VIRGINIA BEACH,VA,23456,IGSA,,0,2021-01-07
2107,VIRGINIA DEPARTMENT OF CORRECTIONS (RICHMOND),RICHMOND,VA,23225,IGSA,,0,2021-01-07
2108,VIRGINIA PENINSULA REGIONAL JAIL,WILLIAMSBURG,VA,23185,USMS IGA,,0,2021-01-07
2109,VISION QUEST,TUCSON,AZ,85718,ORR,,45,2021-01-07
2110,VISTA DETENTION FACILITY,VISTA,CA,92083,IGSA,,0,2021-01-07
2111,WACKENHUT CORRECTIONS CORPORATION OF AMERICA,SAN DIEGO,CA,92101,IGSA,,0,2021-01-07
2112,WACO DRO HOLD ROOM,WACO,TX,76701,HOLD,,0,2021-01-07
2113,WAKE COUNTY SHERIFF DEPARTMENT,RALEIGH,NC,27601,IGSA,,0,2021-01-07
2114,WAKULLA COUNTY JAIL,CRAWFORDVILLE,FL,32327,IGSA,,57,2021-05-28
2115,WALDO COUNTY JAIL,BELFAST,ME,4915,IGSA,,0,2021-01-07
2116,WALKER COUNTY JAIL,HUNTSVILLE,TX,77320,IGSA,,0,2021-01-07
2117,WALKER COUNTY JAIL,LAFAYETTE,GA,30728,IGSA,,0,2021-01-07
2118,WALSH COUNTY JAIL,GRAFTON,ND,58237,IGSA,,0,2021-01-07
2119,WALTER REUTHER PSYCHIATRIC CENTER,WESTLAND,MI,48186,HOSPITAL,,0,2021-01-07
2120,WALTON COUNTY JAIL,DEFUNIAK SPRINGS,FL,32433,USMS IGA,,22,2025-11-10
2121,WALWORTH COUNTY JAIL,ELKHORN,WI,53121,IGSA,,0,2021-01-07
2122,WAPELLO COUNTY JAIL,OTTUMWA,IA,52501,IGSA,,0,2021-01-07
2123,WARD COUNTY JAIL,MINOT,ND,58702,USMS IGA,,1,2025-09-15
2124,WARD COUNTY JAIL,MONAHANS,TX,79756,USMS IGA,,0,2021-01-07
2125,WARREN COUNTY JUSTICE CENTER,WARRENTON,MO,63383,IGSA,,0,2021-01-07
2126,WARREN COUNTY REGIONAL,BOWLING GREEN,KY,42101,IGSA,,0,2021-01-07
2127,WASATCH COUNTY JAIL,HEBER,UT,84032,IGSA,,0,2021-01-07
2128,WASECA FEDERAL CORRECTIONAL INSTITUTE,WASECA,MN,56093,BOP,,0,2021-01-07
2129,WASHAKIE COUNTY JAIL,WORLAND,WY,82401,IGSA,,0,2021-01-07
2130,WASHINGTON CO JAIL (BLAIR),BLAIR,NE,68008,IGSA,,0,2021-01-07
2131,WASHINGTON COUNTY,HAGERSTOWN,MD,21740,IGSA,,0,2021-01-07
2132,WASHINGTON COUNTY,STILLWATER,MN,55082,JUVENILE,,0,2021-01-07
2133,WASHINGTON COUNTY,WASHINGTON,PA,15301,IGSA,,0,2021-01-07
2134,WASHINGTON COUNTY DETENTION CENTER,FAYETTEVILLE,AR,72701,USMS IGA,,7,2025-11-10
2135,WASHINGTON COUNTY JAIL,AKRON,CO,80720,USMS IGA,,0,2021-01-07
2136,WASHINGTON COUNTY JAIL,FORT EDWARD,NY,12865,USMS IGA,,0,2021-01-07
2137,WASHINGTON COUNTY JAIL,MACHIAS,ME,4654,IGSA,,0,2021-01-07
2138,WASHINGTON COUNTY JAIL,STILLWATER,MN,55082,USMS IGA,,0,2023-05-30
2139,WASHINGTON COUNTY JAIL,WASHINGTON,IA,52353,IGSA,,0,2021-01-07
2140,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,HURRICANE,UT,84737,USMS IGA,,9,2025-11-10
2141,WASHINGTON FIELD OFFICE,FAIRFAX,VA,22031,HOLD,,0,2021-01-07
2142,WASHOE COUNTY JAIL,RENO,NV,89506,USMS IGA,,46,2025-11-10
2143,WASHOE COUNTY JAIL,RENO,NV,89512,USMS IGA,,12,2024-05-13
2144,"WASHTENAW COUNTY JAIL (ANN ARBOR, MICHIGAN)",ANN ARBOR,MI,48105,JUVENILE,,0,2021-01-07
2145,WASHTENAW COUNTY YOUTH FACILITY,ANN ARBOR,MI,48104,JUVENILE,,0,2021-01-07
2146,WAUKEGAN CITY JAIL,WAUKEGAN,IL,60085,IGSA,,0,2021-01-07
2147,WAUKESHA COUNTY JAIL,WAUKESHA,WI,53186,USMS IGA,,4,2025-11-10
2148,WAYNE COUNTY JAIL,LYONS,NY,14489,USMS IGA,,0,2021-01-07
2149,WAYNE COUNTY JAIL,WOOSTER,OH,44691,IGSA,,0,2021-01-07
2150,WEBB COUNTY (SHERIFF) JAIL,LAREDO,TX,78040,IGSA,,0,2021-01-07
2151,WEBB COUNTY DETENTION CENTER (CCA),LAREDO,TX,78041,DIGSA,250,431,2025-11-10
2152,WEBB COUNTY DETENTION CENTER (CCA),LAREDO,TX,78046,DIGSA,,282,2023-11-13
2153,WEBER COUNTY JAIL,OGDEN,UT,84404,USMS IGA,,5,2025-11-10
2154,WELD COUNTY JAIL,GREELEY,CO,80631,IGSA,,0,2021-01-07
2155,WEST BATON ROUGE DETENTION CENTER,PORT ALLEN,LA,70767,IGSA,,0,2021-01-07
2156,WEST CENTRAL JUVENILE,TROY,OH,45373,JUVENILE,,0,2021-01-07
2157,WEST KENDALL BAPTIST HOSP,MIAMI,FL,33196,HOSPITAL,,0,2021-01-07
2158,WEST OAKS HOSPITAL,HOUSTON,TX,77005,HOSPITAL,,0,2021-01-07
2159,WEST TEXAS DETENTION FACILITY,SIERRA BLANCA,TX,79851,USMS IGA,,0,2021-01-07
2160,WEST VIRGINIA REGIONAL CORRECTIONAL INSTITUTE,CHARLESTON,WV,25301,IGSA,,0,2021-01-07
2161,WESTERN MEDICAL CENTER,SANTA ANA,CA,92705,HOSPITAL,,0,2021-01-07
2162,WESTERN SPRINGS POLICE DEPARTMENT,WESTERN SPRINGS,IL,60588,Other,,0,2021-01-07
2163,WESTERN TENNESSEE DETENTION FACILITY,MASON,TN,38049,DIGSA,450,84,2025-11-10
2164,WESTERN TIDEWATER REGIONAL JAIL,SUFFOLK,VA,23434,USMS IGA,,0,2021-01-07
2165,WESTERN VIRGINIA REGIONAL JAIL,SALEM,VA,24153,USMS IGA,,1,2025-11-10
2166,WESTMINSTER CUSTODY,WESTMINSTER,CA,92683,HOLD,,0,2021-01-07
2167,WESTMORELAND COUNTY JAIL,GREENSBURG,PA,15601,IGSA,,0,2021-01-07
2168,WHARTON COUNTY JAIL,EL CAMPO,TX,77437,IGSA,,0,2021-01-07
2169,WHITE MEMORIAL HOSPITAL,LOS ANGELES,CA,90033,HOSPITAL,,0,2021-01-07
2170,WHITEFISH CITY JAIL,WHITEFISH,MT,59937,IGSA,,0,2021-01-07
2171,WHITFIELD COUNTY JAIL,DALTON,GA,30720,IGSA,,0,2023-01-23
2172,WHITMAN COUNTY JAIL,COLFAX,WA,99111,IGSA,,0,2021-01-07
2173,WICHITA COUNTY JAIL,WICHITA FALLS,TX,76302,USMS IGA,,0,2025-06-23
2174,WICHITA HOLDROOM,WICHITA,KS,67201,HOLD,,0,2021-01-07
2175,WICOMICO COUNTY DETENTION CENTER,SALISBURY,MD,21801,IGSA,,0,2021-01-07
2176,WILDWOOD PRETRIAL FACILITY,KENAI,AK,99611,IGSA,,0,2021-01-07
2177,WILDWOOD STATE CORRECTIONAL CENTER,KENAI,AK,99611,IGSA,,0,2021-01-07
2178,WILLACY CO  REGIONAL DETENTION FACILITY,RAYMONDVILLE,TX,78580,USMS IGA,,0,2021-01-07
2179,WILLACY DETENTION CENTER,RAYMONDVILLE,TX,78580,DIGSA,,0,2021-01-07
2180,WILLIAM DICKERSON FACILITY,DETROIT,MI,48221,IGSA,,0,2021-01-07
2181,WILLIAMSON COUNTY JAIL,FRANKLIN,TN,37064,IGSA,,0,2021-01-07
2182,WILLIAMSON COUNTY JAIL,GEORGETOWN,TX,78626,IGSA,,0,2021-01-07
2183,WILSON COUNTY JAIL,FLORESVILLE,TX,78114,IGSA,,0,2025-06-23
2184,WINDMOOR HOSPITAL (HARBORVIEW),MIAMI,FL,33125,HOSPITAL,,0,2021-01-07
2185,WINGATE-WYNDHAM CASA ESPERANZA,YUMA,AZ,85365,FAMILY STAGING,,79,2021-12-13
2186,WINKLER COUNTY JAIL,KERMIT,TX,79745,IGSA,,0,2021-01-07
2187,WINN CORRECTIONAL CENTER,WINNFIELD,LA,71483,DIGSA,946,1502,2025-11-10
2188,WINNEBAGO COUNTY SHERIFF'S OFFICE,ROCKFORD,IL,61102,USMS IGA,,0,2021-01-07
2189,WOMENS DETENTION CENTER,MIAMI,FL,33127,IGSA,,0,2021-01-07
2190,WOODBURY COUNTY JAIL,SIOUX CITY,IA,51101,USMS IGA,,53,2025-11-10
2191,WOODBURY COUNTY JUVENILE DETENTION CENTER,SIOUX CITY,IA,51101,JUVENILE,,0,2021-01-07
2192,WORCESTER COUNTY JAIL,SNOW HILL,MD,21863,IGSA,,15,2022-02-22
2193,WRIGHT COUNTY,BUFFALO,MN,55313,IGSA,,0,2021-01-07
2194,WRIGHT COUNTY JAIL,CLARION,IA,50525,IGSA,,0,2021-01-07
2195,WYATT DETENTION CENTER,CENTRAL FALLS,RI,2863,USMS IGA,,115,2025-11-10
2196,WYOMING COUNTY JAIL,WARSAW,NY,14569,IGSA,,0,2021-01-07
2197,Washington County Detention Center,Fayetteville,AR,72701,USMS IGA,,2,2024-04-15
2198,Washington County Jail,Stillwater,MN,55082,USMS IGA,,0,2023-12-26
2199,Washoe County Jail,Reno,NV,89512,USMS IGA,,12,2024-04-15
2200,Webb County Detention Center (CCA),Laredo,TX,78041,DIGSA,250,225,2024-04-15
2201,Webb County Detention Center (cca),Laredo,TX,78041,DIGSA,,239,2024-02-05
2202,Webb County Detention Center (cca),Laredo,TX,78046,DIGSA,,236,2023-12-26
2203,Western Virginia Regional Jail,Salem,VA,24153,USMS IGA,,0,2024-01-22
2204,Winn Correctional Center,Winnfield,LA,71483,DIGSA,946,1455,2024-04-15
2205,Woodbury County Jail,Sioux City,IA,51101,USMS IGA,,0,2023-11-27
2206,Wyatt Detention Center,Central Falls,RI,2863,USMS IGA,,60,2024-04-15
2207,YAKIMA COUNTY DEPARTMENT OF CORRECTIONS,YAKIMA,WA,98901,USMS IGA,,0,2021-01-07
2208,YAKIMA HOLDING ROOM,YAKIMA,WA,98902,HOLD,,0,2021-01-07
2209,YAMHILL COUNTY CORRECTION,MCMINNVILLE,OR,97128,IGSA,,0,2021-01-07
2210,YANKTON COUNTY JAIL,YANKTON,SD,57078,USMS IGA,,1,2021-03-31
2211,YATES COUNTY JAIL,PENN YAN,NY,14527,IGSA,,0,2021-01-07
2212,YAVAPAI COUNTY DETENTION CENTER,CAMP VERDE,AZ,86322,IGSA,,0,2021-01-07
2213,YAVAPAI COUNTY JAIL,PRESCOTT,AZ,86301,IGSA,,0,2021-01-07
2214,YAZOO CITY FEDERAL CORRECTIONAL INSTITUTE,YAZOO CITY,MS,39194,BOP,,0,2021-01-07
2215,YAZOO CITY MEDIUM SECURITY FEDERAL CORRECTIONAL IN,YAZOO CITY,MS,39194,BOP,,0,2021-01-07
2216,YELLOWSTONE COUNTY JAIL,BILLINGS,MT,59101,USMS IGA,,0,2025-06-23
2217,YELLOWSTONE COUNTY YOUTH SERVICES,BILLINGS,MT,59101,IGSA,,0,2021-01-07
2218,YOLO COUNTY JAIL,WOODLAND,CA,95776,ORR,,0,2021-01-07
2219,YOLO COUNTY JUVENILE DETENTION,WOODLAND,CA,95776,ORR,,0,2021-01-07
2220,YORK CORRECTIONAL INSTITUTION,NIANTIC,CT,6357,IGSA,,0,2021-01-07
2221,YORK COUNTY DETENTION CENTER,YORK,SC,29745,USMS IGA,,0,2022-11-14
2222,YORK COUNTY JAIL,ALFRED,ME,4002,IGSA,,0,2021-01-07
2223,YORK COUNTY PRISON,YORK,PA,17402,IGSA,500,325,2021-10-01
2224,YORK HOLD ROOM,YORK,PA,17404,HOLD,,0,2021-01-07
2225,YOUTH FOR TOMORROW,BRISTOW,VA,20136,ORR,,23,2021-01-07
2226,YOUTHCARE CASA - UNO,SEATTLE,WA,98105,ORR,,3,2021-01-07
2227,YUBA COUNTY JAIL,MARYSVILLE,CA,95901,IGSA,150,3,2022-12-27
2228,YUMA BORDER PATROL STATION,YUMA,AZ,85364,MIRP,,0,2021-01-07
2229,YUMA COUNTY JAIL,WRAY,CO,80758,IGSA,,0,2021-01-07
2230,YUMA COUNTY JAIL - ADULTS,YUMA,AZ,85364,IGSA,,0,2021-01-07
2231,YUMA COUNTY JUVENILE CENTER,YUMA,AZ,85364,JUVENILE,,0,2021-01-07
2232,YUMA HOLDROOM,YUMA,AZ,85365,HOLD,,0,2021-01-07
2233,ZAPATA COUNTY JAIL,ZAPATA,TX,78076,IGSA,,0,2021-01-07
2234,ZAVALA COUNTY JAIL,CRYSTAL CITY,TX,78839,IGSA,,0,2021-01-07
2235,[1] STFRCTX (SOUTH TEXAS FAMILY RESIDENTIAL CENTER) houses single adults and no longer house family units as of 12/11/21.,,,,,,0,2022-05-31
2236,[2] KRNRCTX (KARNES COUNTY RESIDENTIAL CENTER) houses single adults and no longer house family units as of 11/10/21.,,,,,,0,2022-05-31
2237,[3] BCORCPA (BERKS COUNTY RESIDENTIAL CENTER) houses single adults and no longer house family units as of 11/27/21.,,,,,,0,2022-05-05
